,FIFA,Name,Nationality,OVR,POT,Positions,Age,Team,Height,Weight,Foot,WorkRate,WeakFoot,SkillMoves,Value,Wage,Ball_Control,Dribbling,Marking,Slide_Tackle,Stand_Tackle,Aggression,Reactions,Att._Position,Interceptions,Vision,Crossing,Short_Pass,Long_Pass,Acceleration,Stamina,Strength,Balance,Sprint_Speed,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,FK_Acc.,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes
1252,19,Niko Bungert,Germany,74,74,CB,31,1. FSV Mainz 05,188,75,Right,Low/Medium,2,2,4200000,24500,55,44,77,75,78,60,76,35,76,37,42,68,60,55,53,74,62,64,60,68,77,59,35,33,30,48,42,36,16,10,8.0,12.0,8.0
1253,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1254,19,Håvard Nordtveit,Norway,76,77,CB/CDM/RB,28,TSG 1899 Hoffenheim,188,83,Right,Medium/Medium,3,2,7500000,35000,71,64,75,76,77,77,76,57,74,70,66,73,77,52,79,79,59,53,61,68,77,72,40,66,64,66,56,38,13,14,8.0,9.0,10.0
1255,19,Naldo,Brazil,84,84,CB,36,FC Schalke 04,198,91,Right,Medium/Medium,4,2,9500000,60000,68,60,81,82,89,73,84,53,83,59,45,75,70,67,62,82,36,70,50,46,93,92,57,81,52,76,60,60,8,14,10.0,14.0,14.0
1256,19,Franco Di Santo,Argentina,76,76,ST/LW/CAM,29,FC Schalke 04,193,88,Right,High/Medium,3,3,8000000,45000,78,75,22,32,35,76,75,74,38,68,62,74,56,68,69,77,59,77,66,61,72,77,73,71,70,49,76,79,10,7,10.0,10.0,9.0
1257,19,Steven Zuber,Switzerland,76,78,LWB/LM/LB,27,TSG 1899 Hoffenheim,182,79,Right,High/High,4,3,7500000,33000,77,78,68,68,73,72,75,74,76,72,74,74,61,78,79,77,66,79,75,63,72,80,63,79,78,66,55,57,14,15,15.0,7.0,9.0
1258,19,Shinji Kagawa,Japan,83,83,CAM/CF/CM,29,Borussia Dortmund,175,68,Right,Medium/Medium,4,4,26000000,75000,85,87,30,27,24,30,83,81,57,82,65,84,76,77,80,39,88,63,92,66,45,56,77,56,74,63,78,76,9,11,9.0,8.0,13.0
1259,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1260,19,Florian Kainz,Austria,75,78,LM/CAM/CM/CF,25,SV Werder Bremen,176,71,Right,High/Medium,4,4,8500000,23000,78,80,32,25,31,37,67,67,24,66,69,73,70,85,74,55,83,85,87,70,43,67,67,70,62,66,58,55,15,11,7.0,10.0,13.0
1261,19,Naldo,Brazil,84,84,CB,36,FC Schalke 04,198,91,Right,Medium/Medium,4,2,9500000,60000,68,60,81,82,89,73,84,53,83,59,45,75,70,67,62,82,36,70,50,46,93,92,57,81,52,76,60,60,8,14,10.0,14.0,14.0
1262,19,Franco Di Santo,Argentina,76,76,ST/LW/CAM,29,FC Schalke 04,193,88,Right,High/Medium,3,3,8000000,45000,78,75,22,32,35,76,75,74,38,68,62,74,56,68,69,77,59,77,66,61,72,77,73,71,70,49,76,79,10,7,10.0,10.0,9.0
1263,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1264,19,Arjen Robben,Netherlands,87,87,RM/RW,34,FC Bayern Munich,180,80,Left,High/Low,2,4,30500000,170000,88,91,29,26,26,47,87,85,39,83,80,84,71,87,68,67,91,80,89,61,51,87,85,88,87,81,78,86,5,10,8.0,11.0,15.0
1265,19,Sandro Wagner,Germany,79,79,ST,30,FC Bayern Munich,194,92,Right,High/Medium,4,2,12500000,115000,74,65,15,12,39,88,79,83,19,47,49,63,42,53,68,90,50,55,53,61,88,85,83,72,55,54,66,76,7,6,15.0,8.0,12.0
1266,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1267,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1268,19,Gregor Kobel,Switzerland,66,81,GK,20,TSG 1899 Hoffenheim,194,90,Right,Medium/Medium,2,1,1100000,2800,12,13,5,15,15,24,57,7,14,45,13,16,24,26,21,68,24,26,34,34,13,21,6,8,13,12,12,5,63,70,64.0,55.0,68.0
1269,19,Kevin Akpoguma,Germany,73,81,CB/RB,23,TSG 1899 Hoffenheim,192,85,Right,Medium/Medium,4,2,5000000,25000,63,59,72,74,75,69,72,45,73,38,60,65,60,68,67,78,51,78,54,55,68,70,45,38,31,27,48,35,12,14,13.0,10.0,7.0
1270,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1271,19,Arjen Robben,Netherlands,87,87,RM/RW,34,FC Bayern Munich,180,80,Left,High/Low,2,4,30500000,170000,88,91,29,26,26,47,87,85,39,83,80,84,71,87,68,67,91,80,89,61,51,87,85,88,87,81,78,86,5,10,8.0,11.0,15.0
1272,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1273,19,Kevin Akpoguma,Germany,73,81,CB/RB,23,TSG 1899 Hoffenheim,192,85,Right,Medium/Medium,4,2,5000000,25000,63,59,72,74,75,69,72,45,73,38,60,65,60,68,67,78,51,78,54,55,68,70,45,38,31,27,48,35,12,14,13.0,10.0,7.0
1274,19,Justin Hoogma,Netherlands,71,84,CB,20,TSG 1899 Hoffenheim,190,81,Left,Medium/High,3,2,4000000,11000,70,45,71,72,75,68,69,32,73,34,28,70,73,69,67,75,60,66,65,55,58,47,23,24,37,33,35,30,7,11,13.0,14.0,9.0
1275,19,Takashi Usami,Japan,72,72,RM/LM,27,Fortuna Düsseldorf,178,69,Right,Medium/Low,4,4,3300000,9700,72,80,28,21,27,30,65,71,34,70,68,68,67,78,67,49,78,76,78,32,41,79,62,71,72,60,58,71,6,9,11.0,9.0,7.0
1276,19,Dodi Lukebakio,Belgium,75,82,ST/RM,21,Fortuna Düsseldorf,187,77,Left,Medium/Low,4,4,9500000,38000,76,81,31,23,21,33,75,77,26,66,68,68,60,82,69,69,70,90,77,69,51,75,76,71,67,66,64,66,11,9,7.0,14.0,12.0
1277,19,Allan,Brazil,84,84,CM,28,Eintracht Frankfurt,175,74,Right,Medium/High,3,4,32000000,95000,82,83,85,85,87,89,88,79,88,79,70,85,78,81,95,80,80,74,82,70,59,70,74,69,65,49,53,56,5,13,13.0,5.0,8.0
1278,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1279,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1280,19,Florian Kainz,Austria,75,78,LM/CAM/CM/CF,25,SV Werder Bremen,176,71,Right,High/Medium,4,4,8500000,23000,78,80,32,25,31,37,67,67,24,66,69,73,70,85,74,55,83,85,87,70,43,67,67,70,62,66,58,55,15,11,7.0,10.0,13.0
1281,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1282,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1283,19,Naldo,Brazil,84,84,CB,36,FC Schalke 04,198,91,Right,Medium/Medium,4,2,9500000,60000,68,60,81,82,89,73,84,53,83,59,45,75,70,67,62,82,36,70,50,46,93,92,57,81,52,76,60,60,8,14,10.0,14.0,14.0
1284,19,Franco Di Santo,Argentina,76,76,ST/LW/CAM,29,FC Schalke 04,193,88,Right,High/Medium,3,3,8000000,45000,78,75,22,32,35,76,75,74,38,68,62,74,56,68,69,77,59,77,66,61,72,77,73,71,70,49,76,79,10,7,10.0,10.0,9.0
1285,19,Arjen Robben,Netherlands,87,87,RM/RW,34,FC Bayern Munich,180,80,Left,High/Low,2,4,30500000,170000,88,91,29,26,26,47,87,85,39,83,80,84,71,87,68,67,91,80,89,61,51,87,85,88,87,81,78,86,5,10,8.0,11.0,15.0
1286,19,Kevin Akpoguma,Germany,73,81,CB/RB,23,TSG 1899 Hoffenheim,192,85,Right,Medium/Medium,4,2,5000000,25000,63,59,72,74,75,69,72,45,73,38,60,65,60,68,67,78,51,78,54,55,68,70,45,38,31,27,48,35,12,14,13.0,10.0,7.0
1287,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1288,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1289,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1290,19,Arjen Robben,Netherlands,87,87,RM/RW,34,FC Bayern Munich,180,80,Left,High/Low,2,4,30500000,170000,88,91,29,26,26,47,87,85,39,83,80,84,71,87,68,67,91,80,89,61,51,87,85,88,87,81,78,86,5,10,8.0,11.0,15.0
1291,19,Naldo,Brazil,84,84,CB,36,FC Schalke 04,198,91,Right,Medium/Medium,4,2,9500000,60000,68,60,81,82,89,73,84,53,83,59,45,75,70,67,62,82,36,70,50,46,93,92,57,81,52,76,60,60,8,14,10.0,14.0,14.0
1292,19,Florian Kainz,Austria,75,78,LM/CAM/CM/CF,25,SV Werder Bremen,176,71,Right,High/Medium,4,4,8500000,23000,78,80,32,25,31,37,67,67,24,66,69,73,70,85,74,55,83,85,87,70,43,67,67,70,62,66,58,55,15,11,7.0,10.0,13.0
1293,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1294,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1295,19,Steven Zuber,Switzerland,76,78,LWB/LM/LB,27,TSG 1899 Hoffenheim,182,79,Right,High/High,4,3,7500000,33000,77,78,68,68,73,72,75,74,76,72,74,74,61,78,79,77,66,79,75,63,72,80,63,79,78,66,55,57,14,15,15.0,7.0,9.0
1296,19,Arjen Robben,Netherlands,87,87,RM/RW,34,FC Bayern Munich,180,80,Left,High/Low,2,4,30500000,170000,88,91,29,26,26,47,87,85,39,83,80,84,71,87,68,67,91,80,89,61,51,87,85,88,87,81,78,86,5,10,8.0,11.0,15.0
1297,19,Philipp Tschauner,Germany,75,75,GK,32,Hannover 96,196,93,Right,Medium/Medium,3,1,4000000,27000,22,7,12,15,12,27,72,14,9,41,7,24,25,38,23,72,37,46,36,60,47,23,9,15,15,15,22,7,73,74,73.0,67.0,77.0
1298,19,Håvard Nordtveit,Norway,76,77,CB/CDM/RB,28,TSG 1899 Hoffenheim,188,83,Right,Medium/Medium,3,2,7500000,35000,71,64,75,76,77,77,76,57,74,70,66,73,77,52,79,79,59,53,61,68,77,72,40,66,64,66,56,38,13,14,8.0,9.0,10.0
1299,19,Kevin Akpoguma,Germany,73,81,CB/RB,23,TSG 1899 Hoffenheim,192,85,Right,Medium/Medium,4,2,5000000,25000,63,59,72,74,75,69,72,45,73,38,60,65,60,68,67,78,51,78,54,55,68,70,45,38,31,27,48,35,12,14,13.0,10.0,7.0
1300,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1301,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1302,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1303,19,Florian Kainz,Austria,75,78,LM/CAM/CM/CF,25,SV Werder Bremen,176,71,Right,High/Medium,4,4,8500000,23000,78,80,32,25,31,37,67,67,24,66,69,73,70,85,74,55,83,85,87,70,43,67,67,70,62,66,58,55,15,11,7.0,10.0,13.0
1304,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1305,19,Håvard Nordtveit,Norway,76,77,CB/CDM/RB,28,TSG 1899 Hoffenheim,188,83,Right,Medium/Medium,3,2,7500000,35000,71,64,75,76,77,77,76,57,74,70,66,73,77,52,79,79,59,53,61,68,77,72,40,66,64,66,56,38,13,14,8.0,9.0,10.0
1306,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1307,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1308,19,Håvard Nordtveit,Norway,76,77,CB/CDM/RB,28,TSG 1899 Hoffenheim,188,83,Right,Medium/Medium,3,2,7500000,35000,71,64,75,76,77,77,76,57,74,70,66,73,77,52,79,79,59,53,61,68,77,72,40,66,64,66,56,38,13,14,8.0,9.0,10.0
1309,19,Kevin Akpoguma,Germany,73,81,CB/RB,23,TSG 1899 Hoffenheim,192,85,Right,Medium/Medium,4,2,5000000,25000,63,59,72,74,75,69,72,45,73,38,60,65,60,68,67,78,51,78,54,55,68,70,45,38,31,27,48,35,12,14,13.0,10.0,7.0
1310,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1311,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1312,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1313,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1314,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1315,19,Steven Zuber,Switzerland,76,78,LWB/LM/LB,27,TSG 1899 Hoffenheim,182,79,Right,High/High,4,3,7500000,33000,77,78,68,68,73,72,75,74,76,72,74,74,61,78,79,77,66,79,75,63,72,80,63,79,78,66,55,57,14,15,15.0,7.0,9.0
1316,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1317,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1318,19,Caiuby,Brazil,77,77,LM/LW,30,FC Augsburg,184,85,Right,High/Medium,4,3,9000000,30000,74,74,17,22,24,73,76,76,49,73,72,73,64,78,86,81,66,87,74,91,80,80,74,72,68,49,61,59,7,13,7.0,15.0,15.0
1319,19,Paul Verhaegh,Netherlands,76,76,RB,35,VfL Wolfsburg,178,74,Right,Medium/Medium,3,2,3000000,55000,71,72,77,80,76,69,75,51,81,60,78,75,68,67,77,70,71,68,69,78,63,66,42,52,62,49,87,33,9,7,10.0,14.0,12.0
1320,19,Steven Zuber,Switzerland,76,78,LWB/LM/LB,27,TSG 1899 Hoffenheim,182,79,Right,High/High,4,3,7500000,33000,77,78,68,68,73,72,75,74,76,72,74,74,61,78,79,77,66,79,75,63,72,80,63,79,78,66,55,57,14,15,15.0,7.0,9.0
1321,19,Carlos Salcedo,Mexico,75,79,CB,24,Eintracht Frankfurt,188,82,Right,Medium/Medium,3,2,7500000,38000,60,58,76,76,78,79,67,30,76,48,28,67,60,68,69,79,61,69,64,72,70,42,22,18,25,22,36,25,7,6,10.0,6.0,11.0
1322,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1323,19,Naldo,Brazil,84,84,CB,36,FC Schalke 04,198,91,Right,Medium/Medium,4,2,9500000,60000,68,60,81,82,89,73,84,53,83,59,45,75,70,67,62,82,36,70,50,46,93,92,57,81,52,76,60,60,8,14,10.0,14.0,14.0
1324,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1325,19,Carlos Salcedo,Mexico,75,79,CB,24,Eintracht Frankfurt,188,82,Right,Medium/Medium,3,2,7500000,38000,60,58,76,76,78,79,67,30,76,48,28,67,60,68,69,79,61,69,64,72,70,42,22,18,25,22,36,25,7,6,10.0,6.0,11.0
1326,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1327,19,Carlos Salcedo,Mexico,75,79,CB,24,Eintracht Frankfurt,188,82,Right,Medium/Medium,3,2,7500000,38000,60,58,76,76,78,79,67,30,76,48,28,67,60,68,69,79,61,69,64,72,70,42,22,18,25,22,36,25,7,6,10.0,6.0,11.0
1328,19,Carlos Salcedo,Mexico,75,79,CB,24,Eintracht Frankfurt,188,82,Right,Medium/Medium,3,2,7500000,38000,60,58,76,76,78,79,67,30,76,48,28,67,60,68,69,79,61,69,64,72,70,42,22,18,25,22,36,25,7,6,10.0,6.0,11.0
1329,19,Steven Zuber,Switzerland,76,78,LWB/LM/LB,27,TSG 1899 Hoffenheim,182,79,Right,High/High,4,3,7500000,33000,77,78,68,68,73,72,75,74,76,72,74,74,61,78,79,77,66,79,75,63,72,80,63,79,78,66,55,57,14,15,15.0,7.0,9.0
1330,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1331,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1332,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1333,19,Martin Hinteregger,Austria,77,81,CB,26,FC Augsburg,185,86,Left,High/Medium,3,2,10000000,22500,62,55,78,77,78,82,68,61,76,65,53,63,81,63,74,82,62,71,62,84,77,83,48,71,58,63,64,49,13,14,14.0,9.0,10.0
1334,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1335,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1336,19,Paul Verhaegh,Netherlands,76,76,RB,35,VfL Wolfsburg,178,74,Right,Medium/Medium,3,2,3000000,55000,71,72,77,80,76,69,75,51,81,60,78,75,68,67,77,70,71,68,69,78,63,66,42,52,62,49,87,33,9,7,10.0,14.0,12.0
1337,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1338,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1339,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1340,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1341,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1342,19,Levin Öztunali,Germany,75,82,RM/RW,22,1. FSV Mainz 05,184,80,Right,Medium/Medium,4,3,9500000,21000,78,80,44,42,48,57,72,72,54,66,71,69,68,82,75,74,68,88,75,66,54,73,66,63,78,73,58,61,15,10,16.0,13.0,9.0
1343,19,Niko Bungert,Germany,74,74,CB,31,1. FSV Mainz 05,188,75,Right,Low/Medium,2,2,4200000,24500,55,44,77,75,78,60,76,35,76,37,42,68,60,55,53,74,62,64,60,68,77,59,35,33,30,48,42,36,16,10,8.0,12.0,8.0
1344,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1345,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1346,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1347,19,Niko Bungert,Germany,74,74,CB,31,1. FSV Mainz 05,188,75,Right,Low/Medium,2,2,4200000,24500,55,44,77,75,78,60,76,35,76,37,42,68,60,55,53,74,62,64,60,68,77,59,35,33,30,48,42,36,16,10,8.0,12.0,8.0
1348,19,Elvis Rexhbecaj,Kosovo,64,76,CM/LB,20,VfL Wolfsburg,182,73,Left,Medium/Medium,3,2,775000,8200,64,62,48,55,49,69,58,58,49,58,46,76,72,64,64,58,61,69,54,58,54,62,41,45,41,41,54,47,8,14,11.0,6.0,14.0
1349,19,Samuel Şahin-Radlinger,Austria,68,72,GK,26,Hannover 96,196,83,Right,Medium/Medium,2,1,825000,8700,23,10,13,20,13,16,64,13,12,45,12,24,25,42,29,59,42,37,36,55,12,20,15,12,19,16,16,8,68,70,62.0,59.0,71.0
1350,21,Manuel Neuer,Germany,90,90,GK,34,Bayern Munich,193,92,Right,Medium/Medium,4,1,20500000,135000,46,30,17,11,10,29,87,12,30,70,15,60,68,54,43,80,35,60,51,77,25,68,13,16,14,11,47,11,88,88,88.0,91.0,89.0
